Time [mS], AccX [mg], AccY [mg], AccZ [mg], GyroX [mdps], GyroY [mdps], GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss],P [mB],T ['C]
3235, 11, -3, 1006, -140, -70, -350, -207, -81, -871, 964.16, 28.27
3236, 11, -2, 1007, -140, -70, -420, -204, -81, -864, 964.16, 28.27
3237, 11, -2, 1008, -70, 0, -350, -204, -87, -865, 964.16, 28.27
3238, 11, -2, 1007, -280, 70, -350, -211, -88, -868, 964.19, 28.27
3239, 11, -2, 1006, -350, 0, -350, -214, -84, -877, 964.19, 28.27
3240, 11, -3, 1006, -210, 0, -350, -210, -87, -897, 964.19, 28.27
3241, 10, -3, 1006, -210, -70, -350, -205, -88, -888, 964.19, 28.27
3242, 11, -3, 1006, -280, -70, -280, -204, -84, -877, 964.15, 28.27
3243, 12, -4, 1007, -210, -140, -280, -202, -84, -874, 964.15, 28.27
3244, 51, -78, 1011, -280, -70, 1190, -202, -84, -870, 964.15, 28.27
3245, 152, -352, 1003, -700, -70, 49070, -210, -85, -868, 964.15, 28.27
3246, 30, -17, 1008, -490, -700, 85610, -207, -82, -876, 964.15, 28.27
3247, 103, 179, 1005, -490, -350, 86800, -196, -81, -879, 964.15, 28.27
3248, 199, 139, 1012, -420, -630, 129850, -189, -79, -879, 964.15, 28.27
3249, 96, 26, 1001, -490, -630, 149870, -183, -81, -876, 964.15, 28.27
3250, 74, 66, 1017, -770, -1050, 174440, -181, -84, -877, 964.19, 28.27
3251, 81, 107, 1000, -980, -840, 186690, -180, -79, -876, 964.19, 28.27
3252, 36, 111, 1009, -420, -1050, 189980, -183, -72, -873, 964.19, 28.27
3253, -7, 46, 1016, -1050, -840, 187460, -183, -73, -873, 964.19, 28.27
3254, -39, 11, 1010, -210, -770, 175420, -174, -69, -874, 964.22, 28.27
3255, 23, 13, 1009, -350, -560, 176190, -163, -61, -873, 964.22, 28.27
3256, 33, -10, 1001, -560, -560, 179830, -157, -60, -874, 964.22, 28.27
3257, 25, -36, 1006, 140, -630, 181300, -157, -61, -870, 964.22, 28.27
3258, 35, -74, 999, -490, -700, 186480, -156, -58, -868, 964.21, 28.27
3259, 44, -56, 1022, -910, -770, 190750, -151, -54, -871, 964.21, 28.27
3260, 96, 36, 1016, -420, -840, 199990, -147, -49, -867, 964.21, 28.27
3261, 118, 4, 1001, -630, -560, 205660, -144, -43, -864, 964.21, 28.27
3262, 93, -19, 1007, -980, -490, 214340, -141, -39, -867, 964.18, 28.27
3263, 56, -35, 1012, -1050, -420, 221900, -141, -37, -864, 964.18, 28.27
3264, -8, -50, 994, -910, -700, 230720, -136, -37, -864, 964.18, 28.27
3265, -90, -72, 1003, -1050, -490, 229250, -136, -36, -858, 964.18, 28.27
3266, -59, 37, 989, -350, -910, 207970, -130, -30, -856, 964.23, 28.27
3267, -70, 101, 1009, 70, -630, 193620, -130, -22, -858, 964.23, 28.27
3268, -85, 100, 1001, -1120, -420, 170800, -127, -15, -856, 964.23, 28.27
3269, -105, 103, 1015, 1190, -910, 143360, -123, -12, -852, 964.23, 28.27
3270, -129, 46, 1006, 280, -490, 117880, -123, -7, -850, 964.24, 28.27
3271, -37, -16, 1005, 350, -770, 100870, -123, -6, -849, 964.24, 28.27
3272, 23, -75, 1010, 0, -770, 96320, -121, -3, -840, 964.24, 28.27
3273, 16, -51, 1009, -210, -350, 100450, -118, 4, -838, 964.24, 28.27
3274, -2, -34, 1010, -1260, 0, 101220, -120, 3, -844, 964.21, 28.27
3275, 13, -38, 996, -350, -210, 97510, -115, 6, -844, 964.21, 28.27
3276, 29, -51, 1014, -1190, -350, 106680, -115, 9, -841, 964.21, 28.27
3277, 24, -11, 1007, -1610, -210, 106120, -117, 9, -838, 964.21, 28.27
3278, 31, 58, 1003, -1260, -280, 103950, -112, 10, -829, 964.22, 28.27
3279, 63, 73, 1002, -490, -630, 102760, -115, 15, -835, 964.22, 28.27
3280, 42, 77, 1007, -490, -350, 99540, -111, 22, -835, 964.22, 28.27
3281, -43, 66, 1014, -490, 0, 91490, -111, 25, -828, 964.22, 28.27
3282, -56, 38, 993, -350, -210, 78680, -117, 24, -829, 964.22, 28.27
3283, -75, -41, 1006, -70, -350, 55300, -112, 28, -831, 964.22, 28.27
3284, -3, -99, 1009, -350, -490, 55440, -109, 30, -828, 964.22, 28.27
3285, 38, -129, 1001, -350, -70, 66570, -108, 36, -825, 964.22, 28.27
3286, 54, -91, 1009, -140, -280, 75110, -105, 36, -829, 964.21, 28.27
3287, 32, -29, 1006, -630, -420, 77280, -106, 34, -828, 964.21, 28.27
3288, 4, 15, 1012, -280, -280, 76440, -108, 39, -825, 964.21, 28.27
3289, 55, 3, 1006, -560, -420, 71400, -108, 45, -826, 964.21, 28.27
3290, 67, -1, 1007, -350, -490, 73080, -111, 48, -822, 964.16, 28.27
3291, 61, 10, 1006, -560, -350, 76930, -109, 46, -823, 964.16, 28.27
3292, 20, 3, 1005, -210, -490, 76580, -108, 42, -823, 964.16, 28.27
3293, -15, -27, 1006, -350, -490, 80080, -108, 46, -814, 964.16, 28.27
3294, -14, -27, 1003, -420, -280, 92470, -103, 51, -811, 964.12, 28.27
3295, -15, 24, 1008, -490, -420, 91630, -105, 54, -813, 964.12, 28.27
3296, 4, 41, 1004, -70, -280, 78260, -109, 55, -811, 964.12, 28.27
3297, -6, 10, 1006, -490, -490, 66780, -111, 52, -814, 964.12, 28.27
3298, 22, -25, 1007, -350, -140, 57680, -111, 60, -813, 964.15, 28.27
3299, 51, -60, 1004, -280, -350, 63000, -106, 64, -810, 964.15, 28.27
3300, 29, -70, 1008, -420, -280, 72100, -105, 60, -814, 964.15, 28.27
3301, 10, -23, 1009, -630, -70, 81760, -105, 64, -808, 964.15, 28.28
3302, 6, -31, 1004, -420, -350, 81340, -106, 70, -807, 964.13, 28.28
3303, -15, -30, 1003, -490, -280, 85750, -103, 70, -804, 964.13, 28.28
3304, -49, -7, 1008, -420, -70, 87640, -106, 73, -808, 964.13, 28.28
3305, -34, 2, 1007, -420, -420, 84210, -111, 78, -810, 964.13, 28.28
3306, 15, -22, 1006, -140, -280, 97440, -111, 81, -801, 964.15, 28.28
3307, 30, -42, 1008, -490, -210, 115850, -105, 87, -798, 964.15, 28.28
3308, 17, 24, 1001, -560, -560, 115710, -105, 91, -795, 964.15, 28.28
3309, -6, 62, 1003, -350, -280, 101850, -108, 93, -796, 964.15, 28.28
3310, -16, 49, 1010, -280, -210, 90790, -106, 99, -792, 964.19, 28.28
3311, -13, 5, 1008, 0, -140, 84910, -106, 103, -790, 964.19, 28.28
3312, 1, -18, 1008, -630, -210, 89670, -105, 102, -790, 964.19, 28.28
3313, 2, -11, 1006, -140, -140, 81340, -108, 99, -787, 964.19, 28.28
3314, -21, -5, 1005, -210, -210, 73290, -112, 96, -787, 964.18, 28.28
3315, -81, -33, 1006, -140, -280, 68110, -109, 99, -784, 964.18, 28.28
3316, -71, -53, 1006, -280, -350, 63070, -108, 105, -780, 964.18, 28.28
3317, -11, -35, 1006, -490, -140, 57960, -106, 108, -781, 964.18, 28.28
3318, -24, -42, 1007, -210, -140, 63420, -103, 111, -790, 964.17, 28.28
3319, -1, -43, 1005, -280, -140, 66500, -105, 115, -786, 964.17, 28.28
3320, 17, 0, 1003, -420, -350, 67690, -109, 117, -781, 964.17, 28.28
3321, 25, 54, 1008, 70, -350, 61950, -109, 117, -780, 964.17, 28.28
3322, -9, 107, 1001, 280, -210, 47740, -108, 120, -772, 964.19, 28.28
3323, -16, 72, 1012, 420, -280, 23800, -106, 124, -772, 964.19, 28.28
3324, 6, -19, 1005, -140, -140, 11900, -106, 127, -777, 964.19, 28.28
3325, 22, -83, 1007, 490, -140, 18690, -111, 126, -778, 964.19, 28.28
3326, 30, -104, 1006, -280, 0, 37170, -114, 120, -786, 964.17, 28.28
3327, 19, -56, 1005, -560, -140, 47670, -115, 120, -786, 964.17, 28.28
3328, 7, 0, 1006, -210, -210, 51170, -111, 127, -774, 964.17, 28.28
3329, -29, 56, 1004, 70, -280, 46550, -103, 126, -771, 964.17, 28.28
3330, 3, 0, 1012, -140, -140, 8820, -106, 126, -769, 964.17, 28.28
3331, 66, -114, 1005, -70, 70, 25130, -111, 132, -769, 964.15, 28.28
3332, 126, -139, 1010, -1120, -70, 71330, -112, 136, -769, 964.15, 28.28
3333, -19, 21, 998, -840, -420, 82670, -112, 135, -771, 964.15, 28.28
3334, -27, 70, 1009, -70, -140, 58030, -114, 135, -768, 964.15, 28.28
3335, -75, 92, 1005, 70, 0, 8610, -117, 135, -762, 964.22, 28.28
3336, 1, -16, 1007, 210, 0, -350, -112, 132, -763, 964.22, 28.28
3337, 2, -17, 1007, 70, 0, -630, -108, 130, -763, 964.22, 28.28
3338, -32, 36, 1006, 0, -140, -6930, -114, 135, -762, 964.22, 28.28
3339, 10, 77, 1000, 490, -70, -62370, -114, 138, -766, 964.21, 28.28
3340, 30, 53, 1007, 1610, -140, -106820, -111, 127, -772, 964.21, 28.28
3341, -57, 44, 1012, 560, 70, -145950, -109, 124, -775, 964.21, 28.28
3342, -58, -33, 997, 350, 420, -139650, -105, 124, -784, 964.21, 28.28
3343, -30, -84, 1009, 140, 140, -107520, -103, 120, -790, 964.13, 28.28
3344, 36, -142, 1006, -840, 210, -59500, -109, 117, -784, 964.13, 28.28
3345, 23, -46, 1008, -1400, 350, -25970, -114, 112, -781, 964.13, 28.28
3346, 36, 23, 1006, -1050, 350, -19810, -109, 112, -780, 964.13, 28.28
3347, 29, -36, 1004, -980, 350, -32760, -106, 111, -777, 964.16, 28.28
3348, 37, -87, 1005, -420, 280, -26320, -112, 108, -783, 964.16, 28.28
3349, 70, -121, 1006, -140, 0, -10430, -109, 109, -786, 964.16, 28.28
3350, 5, -18, 1007, -140, 0, -420, -109, 114, -774, 964.16, 28.28
3351, 3, -16, 1006, -140, -70, -350, -115, 114, -778, 964.16, 28.28
3352, 4, -17, 1006, -140, 0, -350, -111, 111, -784, 964.16, 28.28
3353, 3, -16, 1006, -140, -70, -350, -103, 114, -781, 964.16, 28.28
3354, 4, -17, 1005, -140, -70, -350, -105, 114, -780, 964.16, 28.28
3355, 4, -16, 1006, -70, -70, -350, -109, 109, -783, 964.14, 28.28
3356, 4, -16, 1007, -140, 0, -350, -111, 115, -781, 964.14, 28.28
3357, 4, -17, 1006, -140, -70, -350, -109, 118, -778, 964.14, 28.28
3358, 3, -18, 1006, -70, 0, -420, -106, 111, -784, 964.14, 28.28
3359, 4, -16, 1006, -140, 0, -350, -112, 111, -784, 964.20, 28.28
3360, 3, -17, 1006, -140, -70, -350, -112, 111, -781, 964.20, 28.28
3361, 4, -16, 1007, -70, -70, -420, -105, 108, -778, 964.20, 28.28
3362, 4, -17, 1005, -70, 0, -350, -109, 108, -775, 964.20, 28.28
3363, 4, -17, 1006, -140, -70, -350, -109, 112, -777, 964.23, 28.28
3364, 4, -17, 1006, -140, 0, -350, -106, 114, -780, 964.23, 28.28
3365, 4, -16, 1006, -140, 0, -350, -108, 114, -778, 964.23, 28.28
3366, 4, -17, 1005, -70, 0, -420, -109, 114, -780, 964.23, 28.28
3367, 3, -17, 1006, -140, -70, -350, -109, 109, -781, 964.21, 28.28
3368, 4, -17, 1006, -70, -70, -350, -105, 108, -781, 964.21, 28.28
3369, 5, -18, 1007, -140, -70, -350, -108, 106, -780, 964.21, 28.28
3370, 3, -16, 1007, -140, 0, -420, -112, 108, -777, 964.21, 28.28
3371, 3, -17, 1007, -140, -70, -350, -109, 109, -774, 964.17, 28.28
3372, 4, -16, 1006, -140, 0, -350, -109, 109, -780, 964.17, 28.28
3373, 4, -16, 1006, -140, -70, -350, -109, 112, -784, 964.17, 28.28
3374, 4, -17, 1006, -140, -70, -420, -112, 111, -784, 964.17, 28.28
3375, 4, -17, 1006, -140, -70, -420, -111, 112, -781, 964.13, 28.28
3376, 4, -17, 1005, -140, 0, -350, -109, 112, -774, 964.13, 28.28
3377, 3, -17, 1006, -140, 0, -350, -111, 114, -777, 964.13, 28.28
3378, 3, -17, 1006, -70, -70, -350, -112, 115, -784, 964.13, 28.28
3379, 4, -17, 1006, -140, 0, -350, -112, 112, -778, 964.15, 28.28
3380, 4, -17, 1006, -140, -70, -350, -109, 111, -780, 964.15, 28.28
3381, 4, -16, 1006, -140, -140, -350, -111, 111, -783, 964.15, 28.28
3382, 4, -17, 1006, -140, 0, -420, -117, 111, -784, 964.15, 28.28
3383, 4, -17, 1006, -70, 0, -350, -112, 114, -780, 964.17, 28.28
3384, 4, -18, 1006, -140, -70, -420, -105, 112, -777, 964.17, 28.28
3385, 4, -17, 1007, -140, -70, -350, -108, 111, -778, 964.17, 28.28
3386, 4, -17, 1007, -70, -70, -350, -109, 112, -780, 964.17, 28.28
3387, 5, -16, 1006, -140, -70, -350, -102, 114, -781, 964.14, 28.28
3388, 4, -16, 1006, -140, -70, -420, -106, 114, -778, 964.14, 28.28
3389, 4, -16, 1007, -140, -70, -420, -112, 109, -780, 964.14, 28.28
3390, 4, -17, 1006, -140, -70, -420, -109, 108, -778, 964.14, 28.28
3391, 4, -17, 1006, -70, -70, -420, -111, 111, -778, 964.14, 28.28
3392, 5, -17, 1006, -70, -70, -420, -109, 118, -789, 964.14, 28.28
3393, 4, -17, 1006, -140, -70, -350, -109, 115, -792, 964.14, 28.28
3394, 4, -16, 1007, -70, 0, -350, -109, 112, -780, 964.14, 28.28
3395, 4, -17, 1006, -140, 0, -350, -111, 117, -778, 964.18, 28.28
3396, 4, -17, 1006, -70, 0, -350, -109, 118, -777, 964.18, 28.28
3397, 4, -17, 1006, -70, -70, -420, -106, 115, -778, 964.18, 28.28
3398, 4, -18, 1006, -70, -140, -350, -103, 117, -783, 964.18, 28.28
3399, 4, -17, 1006, -140, -70, -350, -102, 118, -777, 964.22, 28.28
3400, 3, -17, 1006, -70, 0, -420, -105, 120, -778, 964.22, 28.28
3401, 3, -17, 1006, -140, -70, -350, -106, 120, -781, 964.22, 28.28
3402, 4, -17, 1007, -140, 0, -350, -105, 117, -778, 964.22, 28.28
3403, 4, -17, 1006, -140, -70, -350, -105, 115, -778, 964.22, 28.28
3404, 4, -17, 1007, -70, 0, -350, -103, 115, -778, 964.22, 28.28
3405, 5, -16, 1006, -140, 0, -420, -106, 111, -777, 964.22, 28.28
3406, 5, -17, 1006, -140, -70, -350, -109, 109, -780, 964.22, 28.28
3407, 4, -17, 1006, -210, -70, -350, -108, 111, -784, 964.19, 28.28
3408, 4, -17, 1005, -140, -70, -420, -111, 112, -783, 964.19, 28.28
3409, 4, -17, 1007, -70, -70, -420, -109, 112, -781, 964.19, 28.28
3410, 4, -17, 1007, -140, -70, -350, -109, 111, -786, 964.19, 28.28
3411, 4, -17, 1006, -70, -70, -350, -111, 112, -784, 964.15, 28.28
3412, 3, -17, 1006, -70, -70, -350, -112, 108, -780, 964.15, 28.28
3413, 3, -17, 1006, -70, -70, -350, -111, 108, -780, 964.15, 28.28
3414, 3, -17, 1006, -70, -70, -350, -109, 111, -778, 964.15, 28.28
3415, 4, -17, 1006, -140, -70, -420, -111, 114, -780, 964.18, 28.28
3416, 4, -17, 1006, -140, -70, -350, -109, 115, -783, 964.18, 28.28
3417, 4, -17, 1006, -70, -70, -350, -103, 114, -786, 964.18, 28.28
3418, 3, -17, 1006, -140, -140, -420, -100, 114, -784, 964.18, 28.28
3419, 3, -17, 1005, -70, -70, -350, -106, 114, -780, 964.21, 28.28
3420, 4, -17, 1006, -140, -70, -420, -108, 112, -777, 964.21, 28.28
3421, 4, -17, 1006, -140, -70, -420, -108, 111, -778, 964.21, 28.28
3422, 4, -17, 1006, -140, -70, -350, -111, 112, -781, 964.21, 28.28
3423, 4, -17, 1006, -140, 0, -350, -109, 114, -784, 964.22, 28.28
3424, 4, -17, 1006, -140, -70, -420, -106, 117, -780, 964.22, 28.28
3425, 5, -17, 1006, -140, -70, -350, -106, 115, -778, 964.22, 28.28
3426, 4, -17, 1006, -70, -70, -350, -106, 114, -781, 964.22, 28.28
3427, 4, -17, 1006, -140, -70, -420, -111, 112, -784, 964.20, 28.28
3428, 4, -17, 1006, -70, -70, -350, -109, 109, -780, 964.20, 28.28
3429, 4, -17, 1006, -70, -70, -420, -105, 111, -777, 964.20, 28.28
3430, 4, -17, 1006, -140, 0, -420, -109, 112, -786, 964.20, 28.28
3431, 4, -17, 1006, 0, -70, -350, -105, 120, -787, 964.16, 28.28
3432, 3, -17, 1006, -70, -140, -350, -105, 118, -778, 964.16, 28.28
3433, 4, -17, 1007, -140, -70, -350, -111, 112, -778, 964.16, 28.28
3434, 4, -17, 1006, -140, -70, -420, -109, 109, -784, 964.16, 28.28
3435, 4, -16, 1006, -70, -70, -420, -108, 106, -787, 964.16, 28.28
3436, 4, -17, 1006, -140, -70, -350, -109, 108, -783, 964.16, 28.28
3437, 4, -17, 1006, -140, -70, -420, -109, 111, -783, 964.16, 28.28
3438, 5, -17, 1006, -140, 0, -420, -111, 114, -793, 964.16, 28.28
3439, 4, -17, 1006, -70, -70, -350, -109, 112, -792, 964.17, 28.28
3440, 4, -17, 1006, 70, 70, -350, -108, 111, -781, 964.17, 28.28
3441, 4, -17, 1006, 70, 70, -350, -111, 112, -783, 964.17, 28.28
3442, 4, -16, 1006, 70, -70, -350, -112, 115, -783, 964.17, 28.28
3443, 4, -16, 1006, -70, -70, -350, -111, 114, -780, 964.19, 28.28
3444, 4, -17, 1005, 70, -70, -420, -114, 111, -790, 964.19, 28.28
3445, 4, -17, 1006, -70, -140, -560, -114, 106, -793, 964.19, 28.28
3446, -377, 156, 1002, 0, 140, -18410, -112, 108, -790, 964.19, 28.28
3447, -171, 202, 1004, 420, 280, -77980, -114, 114, -787, 964.18, 28.28
3448, 29, 121, 1014, -70, 0, -105350, -111, 114, -778, 964.18, 28.28
3449, 12, 91, 1005, -70, 350, -124390, -111, 108, -786, 964.18, 28.28
3450, -13, 38, 1005, 420, 280, -139160, -108, 105, -790, 964.18, 28.28
3451, -10, 19, 1013, 0, -70, -172340, -102, 102, -784, 964.19, 28.28
3452, 40, 23, 1003, 140, 420, -193550, -103, 94, -801, 964.19, 28.28
3453, 105, 58, 1002, 560, 840, -222950, -103, 87, -804, 964.19, 28.28
3454, 154, 69, 1005, 770, 560, -242130, -103, 82, -801, 964.19, 28.28
3455, 120, 87, 1010, 910, 490, -241430, -106, 72, -808, 964.17, 28.28
3456, 56, 68, 1006, 630, 420, -221690, -108, 66, -808, 964.17, 28.28
3457, 46, -74, 1002, 1120, 350, -178920, -114, 58, -814, 964.17, 28.28
3458, 21, -60, 1001, 1470, 280, -168980, -109, 52, -816, 964.17, 28.28
3459, -36, -29, 1010, 140, 630, -165690, -100, 48, -820, 964.12, 28.28
3460, -71, -21, 991, 1750, 0, -171500, -100, 39, -837, 964.12, 28.28
3461, -52, -16, 1019, 490, 70, -177240, -105, 34, -840, 964.12, 28.28
3462, -42, -22, 1009, -70, 910, -181860, -105, 33, -832, 964.12, 28.28
3463, 8, -35, 990, -1540, 910, -178220, -108, 30, -831, 964.11, 28.28
3464, 17, -373, 1009, 4480, -1960, -130620, -114, 25, -832, 964.11, 28.28
3465, -30, -55, 1002, -1610, 1400, -91000, -114, 22, -837, 964.11, 28.28
3466, -32, -2, 1013, 420, 630, -97580, -114, 18, -838, 964.11, 28.28
3467, -37, 11, 1003, -210, 490, -111790, -112, 13, -841, 964.18, 28.28
3468, -11, 9, 1004, 980, 350, -132440, -112, 10, -841, 964.18, 28.28
3469, 211, 32, 999, -700, 2100, -137830, -118, 7, -840, 964.18, 28.28
3470, -23, 113, 1016, -980, 840, -152740, -123, 1, -843, 964.18, 28.28
3471, -128, 137, 996, 910, 630, -185780, -121, -3, -850, 964.20, 28.28
3472, -57, 193, 1003, 1540, 910, -208600, -121, 1, -850, 964.20, 28.28
3473, 80, -200, 1003, 1120, 280, -195580, -126, -9, -853, 964.20, 28.28
3474, 179, -222, 994, 1260, -70, -79030, -121, -19, -865, 964.20, 28.28
3475, 1, 1, 1002, -420, 140, -82250, -124, -22, -864, 964.19, 28.29
3476, -13, -29, 1008, 700, 210, -87080, -132, -21, -852, 964.19, 28.29
3477, -37, -21, 1013, 1190, 70, -99050, -124, -18, -850, 964.19, 28.29
3478, -42, 24, 1005, 1050, 140, -118090, -118, -18, -853, 964.19, 28.29
3479, -66, 38, 1003, 560, 210, -145460, -130, -22, -858, 964.22, 28.29
3480, 61, 18, 1002, 140, 560, -180950, -138, -27, -859, 964.22, 28.29
3481, 47, -10, 1005, 140, 280, -186830, -136, -30, -864, 964.22, 28.29
3482, 97, -73, 1004, 140, 770, -188300, -135, -36, -867, 964.22, 28.29
3483, 44, -88, 1006, 490, 840, -183260, -141, -40, -865, 964.18, 28.29
3484, 33, -86, 1007, 0, 420, -178150, -145, -45, -867, 964.18, 28.29
3485, 24, -66, 1005, -770, 420, -165340, -150, -48, -867, 964.18, 28.29
3486, 39, -74, 1010, 630, 210, -152810, -154, -54, -867, 964.18, 28.29
3487, 41, -110, 1007, 420, 70, -146440, -157, -60, -870, 964.16, 28.29
3488, 42, -117, 1010, -1820, 1190, -135870, -156, -64, -873, 964.16, 28.29
3489, 41, -104, 996, -2660, 770, -118300, -154, -63, -871, 964.16, 28.29
3490, 12, -44, 1012, -1330, 1540, -101780, -162, -57, -865, 964.16, 28.29
3491, -23, 19, 1007, 980, 3150, -95550, -162, -57, -867, 964.18, 28.29
3492, 14, 72, 1026, -140, 3290, -114520, -160, -66, -871, 964.18, 28.29
3493, 41, -28, 1020, -1400, 5530, -115290, -165, -75, -876, 964.18, 28.29
3494, 54, -119, 1001, 2730, 9100, -99120, -166, -70, -873, 964.18, 28.29
3495, 23, -69, 990, -140, 5600, -73850, -169, -67, -876, 964.18, 28.29
3496, 20, 47, 956, -350, -1050, -52990, -168, -75, -886, 964.18, 28.29
3497, -3, 183, 989, 420, -5250, -52430, -171, -81, -880, 964.18, 28.29
3498, -33, 236, 1017, 420, -140, -71050, -177, -82, -874, 964.18, 28.29
3499, 14, 140, 1016, 2030, 2310, -86310, -175, -81, -877, 964.18, 28.29
3500, 21, 59, 987, 560, 420, -87640, -175, -81, -876, 964.18, 28.29
3501, 2, 4, 972, 770, -4480, -80640, -183, -85, -870, 964.18, 28.29
3502, 84, -18, 1019, 0, -7630, -73500, -186, -87, -870, 964.18, 28.29
3503, 52, 33, 1010, -490, 210, -48160, -184, -87, -874, 964.20, 28.29
3504, -48, 100, 999, 560, 140, -53200, -186, -87, -874, 964.20, 28.29
3505, -15, 127, 1010, 0, 490, -69930, -184, -85, -873, 964.20, 28.29
3506, 23, 71, 1003, -140, 280, -83370, -187, -81, -874, 964.20, 28.29
3507, 86, -67, 1004, 560, 140, -78820, -189, -78, -879, 964.17, 28.29
3508, 105, -129, 1002, 560, -140, -58170, -189, -78, -876, 964.17, 28.29
3509, 66, -88, 1005, 490, -280, -20930, -195, -78, -876, 964.17, 28.29
3510, 27, -54, 1003, 630, -490, -9310, -198, -75, -874, 964.17, 28.29
3511, 16, -24, 1005, 1540, -980, -1750, -193, -72, -871, 964.17, 28.29
3512, 14, 1, 1013, 1120, -770, -490, -192, -78, -871, 964.14, 28.29
3513, 9, 0, 1010, -350, 140, -700, -193, -85, -870, 964.14, 28.29
3514, -18, -14, 1003, -910, 420, -5740, -193, -82, -870, 964.14, 28.29
3515, 23, 3, 1009, 280, -210, -1190, -198, -81, -871, 964.14, 28.29
3516, 11, -3, 1005, 70, -70, -420, -199, -84, -877, 964.21, 28.29
3517, 12, -1, 1007, -70, 0, -420, -195, -85, -879, 964.21, 28.29
3518, 10, 8, 1009, -770, 350, -700, -190, -82, -877, 964.21, 28.29
3519, -1, 70, 1006, -770, 490, -9450, -193, -82, -879, 964.21, 28.29
3520, 1, 24, 1009, -840, 560, -30870, -196, -79, -876, 964.20, 28.29
3521, 101, -172, 1001, -70, 140, -30590, -196, -82, -874, 964.20, 28.29
3522, 92, -171, 1008, -350, 70, -5390, -199, -84, -874, 964.20, 28.29
3523, 58, -111, 1011, -1050, 140, 13510, -202, -85, -874, 964.20, 28.29
3524, 19, -13, 998, -1050, 140, 18200, -204, -82, -879, 964.15, 28.29
3525, -24, 67, 1011, 70, -490, 10920, -202, -79, -877, 964.15, 28.29
3526, -40, 94, 1000, 70, -210, -17920, -199, -78, -873, 964.15, 28.29
3527, -28, 46, 1008, -910, 420, -23030, -198, -82, -871, 964.15, 28.29
3528, -35, 8, 985, 70, 140, -18830, -204, -88, -874, 964.20, 28.29
3529, 3, 40, 1009, 2380, -1260, -11270, -208, -82, -874, 964.20, 28.29
3530, 26, -5, 1007, 2380, -1470, -140, -201, -81, -873, 964.20, 28.29
3531, 15, -48, 1010, 1610, -1050, 6790, -198, -79, -877, 964.20, 28.29
3532, -3, 66, 1006, 560, -560, 8260, -199, -76, -879, 964.23, 28.29
3533, -13, 16, 1008, -490, 140, -5390, -195, -81, -874, 964.23, 28.29
3534, -4, -4, 1011, -490, 210, -11340, -193, -87, -874, 964.23, 28.29
3535, 10, -6, 1001, -840, 420, -13860, -196, -85, -876, 964.23, 28.29
3536, 20, 0, 1005, 490, -350, -12390, -201, -82, -876, 964.22, 28.29
3537, 12, 0, 1008, 0, -70, -11060, -201, -84, -871, 964.22, 28.29
3538, 20, 0, 1006, -1610, 770, -9520, -198, -82, -870, 964.22, 28.29
3539, 18, -3, 1001, -910, 350, -7490, -198, -82, -871, 964.22, 28.29
3540, 12, 1, 1006, 140, -210, -6090, -198, -84, -873, 964.21, 28.29
3541, 19, 17, 1006, 140, -210, -6720, -198, -82, -874, 964.21, 28.29
3542, 24, -2, 1010, -70, 70, -6440, -202, -82, -876, 964.21, 28.29
3543, 14, -26, 998, 70, -70, -1540, -202, -81, -876, 964.21, 28.29
3544, 11, -4, 1004, 490, -350, -350, -201, -82, -877, 964.15, 28.29
3545, 13, 0, 1008, 770, -560, -350, -204, -79, -876, 964.15, 28.29
3546, 11, -1, 1006, 140, -280, -350, -204, -82, -874, 964.15, 28.29
3547, 11, -1, 1006, 0, -140, -420, -202, -85, -879, 964.15, 28.29
