IMU accX[mg],IMU accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magX[mG],magY[mG],magZ[mG],Qi,Qj,Qk,Qs
0.038118,-0.007995,0.047920,0.998092
0.038151,-0.007934,0.047909,0.998091
0.038174,-0.007968,0.047910,0.998090
0.038106,-0.008011,0.047914,0.998092
0.038136,-0.008042,0.047911,0.998091
0.038075,-0.008071,0.047914,0.998093
0.038109,-0.007994,0.047901,0.998093
0.038135,-0.007922,0.047890,0.998093
0.038152,-0.007968,0.047889,0.998092
0.038182,-0.008007,0.047888,0.998091
0.038207,-0.008038,0.047887,0.998089
0.038219,-0.008061,0.047885,0.998089
0.038237,-0.008082,0.047883,0.998088
0.038244,-0.008097,0.047881,0.998088
0.038247,-0.008111,0.047878,0.998088
0.038164,-0.008117,0.047882,0.998091
0.038196,-0.008221,0.047887,0.998088
0.038200,-0.008201,0.047895,0.998088
0.045344,-0.035392,-0.078344,0.995266
0.044732,-0.037476,-0.078324,0.995219
0.042094,-0.039312,-0.078692,0.995234
0.037774,-0.038534,-0.027478,0.998165
0.037304,-0.037186,-0.006759,0.998589
0.038955,-0.035360,-0.012922,0.998532
0.040263,-0.033917,-0.020694,0.998399
0.040643,-0.032986,-0.022033,0.998386
0.040954,-0.032301,-0.025747,0.998307
0.040479,-0.031976,-0.025760,0.998336
0.039652,-0.032060,-0.020979,0.998479
0.039509,-0.031917,-0.017039,0.998564
0.040118,-0.027153,-0.021579,0.998593
0.039800,-0.027841,-0.018529,0.998648
0.039725,-0.027262,-0.019778,0.998643
0.039498,-0.026872,-0.019643,0.998665
0.039477,-0.026610,-0.020635,0.998653
0.039191,-0.026238,-0.020315,0.998681
0.038913,-0.025786,-0.019853,0.998713
0.038901,-0.025371,-0.020756,0.998705
0.038498,-0.024662,-0.019975,0.998755
0.038317,-0.024363,-0.019774,0.998773
0.038019,-0.023982,-0.019221,0.998804
0.038041,-0.023813,-0.019420,0.998804
0.037797,-0.023623,-0.018900,0.998827
0.037776,-0.023422,-0.018841,0.998834
0.037828,-0.023220,-0.018902,0.998836
0.037861,-0.023083,-0.018857,0.998838
0.037903,-0.023000,-0.018792,0.998840
0.038148,-0.022887,-0.019065,0.998828
0.038327,-0.022690,-0.019242,0.998822
0.038235,-0.022489,-0.019140,0.998832
0.038601,-0.022353,-0.019395,0.998816
0.038802,-0.022238,-0.019511,0.998809
0.038852,-0.022135,-0.019544,0.998809
0.038875,-0.022045,-0.019552,0.998810
0.039013,-0.022011,-0.019617,0.998804
0.038918,-0.021984,-0.019606,0.998808
0.038917,-0.021908,-0.019635,0.998809
0.038862,-0.021897,-0.019631,0.998812
0.038811,-0.021949,-0.019638,0.998812
0.038594,-0.021989,-0.019599,0.998821
0.038594,-0.021927,-0.019599,0.998822
0.038596,-0.021875,-0.019609,0.998823
0.038440,-0.021833,-0.019584,0.998830
0.038418,-0.021717,-0.019581,0.998834
0.038407,-0.021706,-0.019584,0.998834
0.038316,-0.021786,-0.019581,0.998836
0.038160,-0.021755,-0.019573,0.998843
0.038330,-0.021834,-0.019579,0.998835
0.038319,-0.021854,-0.019577,0.998835
0.038376,-0.021809,-0.019580,0.998833
0.038516,-0.021784,-0.019586,0.998829
0.038622,-0.021770,-0.019604,0.998824
0.038613,-0.021760,-0.019607,0.998825
0.038699,-0.021744,-0.019612,0.998822
0.038751,-0.021637,-0.019626,0.998822
0.038781,-0.021653,-0.019629,0.998820
0.038798,-0.021663,-0.019633,0.998819
0.038802,-0.021660,-0.019624,0.998819
0.038793,-0.021762,-0.019624,0.998818
0.038731,-0.021761,-0.019627,0.998820
0.038823,-0.021847,-0.019635,0.998814
0.038718,-0.021911,-0.019636,0.998817
0.038642,-0.021953,-0.019636,0.998819
